,Location,Industry,Edition,Category,Subcategory,Hierarchy_Level,Data_Type,Outlet,Outlet_Hierarchy,Unit,Year_text,Year_date,Volume,Year_date_format,Volume_litres
4078,7,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Direct Selling,2,000 litres,2010,"Friday, 31 December 2010","0,36342256",31-12-2010,363.42256000000003
4079,7,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Direct Selling,2,000 litres,2011,"Saturday, 31 December 2011","0,375989708",31-12-2011,375.98970799999995
4080,7,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Direct Selling,2,000 litres,2012,"Monday, 31 December 2012","0,588077977",31-12-2012,588.0779769999999
4081,7,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Direct Selling,2,000 litres,2013,"Tuesday, 31 December 2013","0,604072517",31-12-2013,604.072517
4082,7,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Direct Selling,2,000 litres,2014,"Wednesday, 31 December 2014","0,612518432",31-12-2014,612.518432
4083,7,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Direct Selling,2,000 litres,2015,"Thursday, 31 December 2015","0,461325257",31-12-2015,461.32525699999997
4084,7,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Direct Selling,2,000 litres,2016,"Saturday, 31 December 2016","0,512794854",31-12-2016,512.794854
4085,7,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Direct Selling,2,000 litres,2017,"Sunday, 31 December 2017","0,514204926",31-12-2017,514.204926
4086,7,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Direct Selling,2,000 litres,2018,"Monday, 31 December 2018","0,482321524",31-12-2018,482.321524
4087,7,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Direct Selling,2,000 litres,2019,"Tuesday, 31 December 2019","0,421063333",31-12-2019,421.063333
4088,7,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Direct Selling,2,000 litres,2020,"Thursday, 31 December 2020","0,391732652",31-12-2020,391.73265200000003
4089,7,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Direct Selling,2,000 litres,2021,"Friday, 31 December 2021","0,379147504",31-12-2021,379.147504
4090,7,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Direct Selling,2,million litres,2007,"Monday, 31 December 2007","241,387955",31-12-2007,241387955.0
4091,7,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Direct Selling,2,million litres,2008,"Wednesday, 31 December 2008","229,9509647",31-12-2008,229950964.7
4092,7,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Direct Selling,2,million litres,2009,"Thursday, 31 December 2009","225,8410784",31-12-2009,225841078.39999998
4093,7,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Direct Selling,2,million litres,2010,"Friday, 31 December 2010","218,4695132",31-12-2010,218469513.2
4094,7,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Direct Selling,2,million litres,2011,"Saturday, 31 December 2011","214,3552391",31-12-2011,214355239.1
4095,7,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Direct Selling,2,million litres,2012,"Monday, 31 December 2012","214,2249495",31-12-2012,214224949.5
4096,7,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Direct Selling,2,million litres,2013,"Tuesday, 31 December 2013","211,3464556",31-12-2013,211346455.60000002
4097,7,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Direct Selling,2,million litres,2014,"Wednesday, 31 December 2014","208,7966601",31-12-2014,208796660.1
4098,7,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Direct Selling,2,million litres,2015,"Thursday, 31 December 2015","207,8175918",31-12-2015,207817591.8
4099,7,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Direct Selling,2,million litres,2016,"Saturday, 31 December 2016","203,3238194",31-12-2016,203323819.39999998
4100,7,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Direct Selling,2,million litres,2017,"Sunday, 31 December 2017","197,5180583",31-12-2017,197518058.3
4101,7,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Direct Selling,2,million litres,2018,"Monday, 31 December 2018","193,2386683",31-12-2018,193238668.3
4102,7,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Direct Selling,2,million litres,2019,"Tuesday, 31 December 2019","196,0176082",31-12-2019,196017608.20000002
4103,7,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Direct Selling,2,million litres,2020,"Thursday, 31 December 2020","195,1604003",31-12-2020,195160400.29999998
4104,7,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Direct Selling,2,million litres,2021,"Friday, 31 December 2021","194,3152962",31-12-2021,194315296.20000002
4105,2,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Homeshopping,2,million litres,2007,"Monday, 31 December 2007","2,257609185",31-12-2007,2257609.185
4106,2,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Homeshopping,2,million litres,2008,"Wednesday, 31 December 2008","2,323124283",31-12-2008,2323124.283
4107,2,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Homeshopping,2,million litres,2009,"Thursday, 31 December 2009","1,955275592",31-12-2009,1955275.592
4108,2,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Homeshopping,2,million litres,2010,"Friday, 31 December 2010","1,940577892",31-12-2010,1940577.892
4109,2,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Homeshopping,2,million litres,2011,"Saturday, 31 December 2011","1,751971234",31-12-2011,1751971.234
4110,2,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Homeshopping,2,million litres,2012,"Monday, 31 December 2012","1,639091426",31-12-2012,1639091.426
4111,2,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Homeshopping,2,million litres,2013,"Tuesday, 31 December 2013","1,48946909",31-12-2013,1489469.09
4112,2,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Homeshopping,2,million litres,2014,"Wednesday, 31 December 2014","1,308470716",31-12-2014,1308470.716
4113,2,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Homeshopping,2,million litres,2015,"Thursday, 31 December 2015","1,075597748",31-12-2015,1075597.7480000001
4114,2,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Homeshopping,2,million litres,2016,"Saturday, 31 December 2016","0,879695934",31-12-2016,879695.934
4115,2,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Homeshopping,2,million litres,2017,"Sunday, 31 December 2017","0,674922157",31-12-2017,674922.157
4116,2,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Homeshopping,2,million litres,2018,"Monday, 31 December 2018","0,453765859",31-12-2018,453765.859
4117,2,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Homeshopping,2,million litres,2019,"Tuesday, 31 December 2019","0,226157054",31-12-2019,226157.054
4118,2,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Homeshopping,2,million litres,2020,"Thursday, 31 December 2020","0,229611415",31-12-2020,229611.415
4119,2,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Homeshopping,2,million litres,2021,"Friday, 31 December 2021","0,233994278",31-12-2021,233994.278
4120,4,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Homeshopping,2,million litres,2014,"Wednesday, 31 December 2014","0,03303459",31-12-2014,33034.590000000004
4121,4,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Homeshopping,2,million litres,2015,"Thursday, 31 December 2015","0,041340035",31-12-2015,41340.034999999996
4122,4,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Homeshopping,2,million litres,2016,"Saturday, 31 December 2016","0,048542633",31-12-2016,48542.633
4123,4,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Homeshopping,2,million litres,2017,"Sunday, 31 December 2017","0,050495789",31-12-2017,50495.789
4124,4,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Homeshopping,2,million litres,2018,"Monday, 31 December 2018","0,051395362",31-12-2018,51395.362
4125,4,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Homeshopping,2,million litres,2019,"Tuesday, 31 December 2019","0,05547587",31-12-2019,55475.869999999995
4126,4,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Homeshopping,2,million litres,2020,"Thursday, 31 December 2020","0,052378635",31-12-2020,52378.635
4127,4,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Homeshopping,2,million litres,2021,"Friday, 31 December 2021","0,047593012",31-12-2021,47593.011999999995
4128,4,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Homeshopping,2,000 litres,2015,"Thursday, 31 December 2015","5,79E-05",31-12-2015,0.0579
4129,4,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Homeshopping,2,000 litres,2016,"Saturday, 31 December 2016","0,00013096",31-12-2016,0.13096
4130,4,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Homeshopping,2,000 litres,2017,"Sunday, 31 December 2017","0,001375045",31-12-2017,1.375045
4131,4,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Homeshopping,2,000 litres,2018,"Monday, 31 December 2018","0,001448357",31-12-2018,1.448357
4132,4,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Homeshopping,2,000 litres,2019,"Tuesday, 31 December 2019","0,001957715",31-12-2019,1.957715
4133,4,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Homeshopping,2,000 litres,2020,"Thursday, 31 December 2020","0,00204358",31-12-2020,2.04358
4134,4,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Homeshopping,2,000 litres,2021,"Friday, 31 December 2021","0,002120299",31-12-2021,2.120299
4135,4,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Homeshopping,2,000 litres,2014,"Wednesday, 31 December 2014","0,000268304",31-12-2014,0.26830400000000004
4136,4,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Homeshopping,2,000 litres,2015,"Thursday, 31 December 2015","0,001078039",31-12-2015,1.078039
4137,4,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Homeshopping,2,000 litres,2016,"Saturday, 31 December 2016","0,001156843",31-12-2016,1.156843
4138,4,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Homeshopping,2,000 litres,2017,"Sunday, 31 December 2017","0,001251538",31-12-2017,1.251538
4139,4,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Homeshopping,2,000 litres,2018,"Monday, 31 December 2018","0,001365949",31-12-2018,1.365949
4140,4,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Homeshopping,2,000 litres,2019,"Tuesday, 31 December 2019","0,001499273",31-12-2019,1.499273
4141,4,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Homeshopping,2,000 litres,2020,"Thursday, 31 December 2020","0,002274868",31-12-2020,2.274868
4142,4,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Homeshopping,2,000 litres,2021,"Friday, 31 December 2021","0,002380046",31-12-2021,2.3800459999999997
4143,4,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Homeshopping,2,million litres,2007,"Monday, 31 December 2007","0,052987303",31-12-2007,52987.303
4144,4,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Homeshopping,2,million litres,2008,"Wednesday, 31 December 2008","0,086449904",31-12-2008,86449.904
4145,4,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Homeshopping,2,million litres,2009,"Thursday, 31 December 2009","0,119668039",31-12-2009,119668.039
4146,4,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Homeshopping,2,million litres,2010,"Friday, 31 December 2010","0,137196309",31-12-2010,137196.30899999998
4147,4,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Homeshopping,2,million litres,2011,"Saturday, 31 December 2011","0,151719463",31-12-2011,151719.463
4148,4,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Homeshopping,2,million litres,2012,"Monday, 31 December 2012","0,168351221",31-12-2012,168351.221
4149,4,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Homeshopping,2,million litres,2013,"Tuesday, 31 December 2013","0,195127674",31-12-2013,195127.674
4150,4,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Homeshopping,2,million litres,2014,"Wednesday, 31 December 2014","0,190758578",31-12-2014,190758.578
4151,4,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Homeshopping,2,million litres,2015,"Thursday, 31 December 2015","0,19029751",31-12-2015,190297.51
4152,4,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Homeshopping,2,million litres,2016,"Saturday, 31 December 2016","0,162857504",31-12-2016,162857.504
4153,4,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Homeshopping,2,million litres,2017,"Sunday, 31 December 2017","0,167243562",31-12-2017,167243.562
4154,4,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Homeshopping,2,million litres,2018,"Monday, 31 December 2018","0,165658976",31-12-2018,165658.97600000002
4155,4,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Homeshopping,2,million litres,2019,"Tuesday, 31 December 2019","0,152954793",31-12-2019,152954.793
4156,4,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Homeshopping,2,million litres,2020,"Thursday, 31 December 2020","0,14677081",31-12-2020,146770.81
4157,4,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Homeshopping,2,million litres,2021,"Friday, 31 December 2021","0,143927904",31-12-2021,143927.904
4158,7,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Homeshopping,2,million litres,2007,"Monday, 31 December 2007","1,492559946",31-12-2007,1492559.946
4159,7,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Homeshopping,2,million litres,2008,"Wednesday, 31 December 2008","1,432520204",31-12-2008,1432520.204
4160,7,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Homeshopping,2,million litres,2009,"Thursday, 31 December 2009","1,429754869",31-12-2009,1429754.869
4161,7,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Homeshopping,2,million litres,2010,"Friday, 31 December 2010","0,715624924",31-12-2010,715624.924
4162,7,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Homeshopping,2,million litres,2011,"Saturday, 31 December 2011","0,704994674",31-12-2011,704994.674
4163,7,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Homeshopping,2,million litres,2016,"Saturday, 31 December 2016","1,024401152",31-12-2016,1024401.152
4164,7,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Homeshopping,2,million litres,2017,"Sunday, 31 December 2017","1,008783861",31-12-2017,1008783.8609999999
4165,7,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Homeshopping,2,million litres,2018,"Monday, 31 December 2018","0,993188207",31-12-2018,993188.2069999999
4166,7,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Homeshopping,2,million litres,2019,"Tuesday, 31 December 2019","1,000967348",31-12-2019,1000967.3480000001
4167,7,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Homeshopping,2,million litres,2020,"Thursday, 31 December 2020","1,015080714",31-12-2020,1015080.714
4168,7,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Homeshopping,2,million litres,2021,"Friday, 31 December 2021","1,031952149",31-12-2021,1031952.1490000001
4169,7,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Homeshopping,2,000 litres,2007,"Monday, 31 December 2007","0,082037409",31-12-2007,82.03740900000001
4170,7,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Homeshopping,2,000 litres,2008,"Wednesday, 31 December 2008","0,072357236",31-12-2008,72.357236
4171,7,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Homeshopping,2,000 litres,2009,"Thursday, 31 December 2009","0,073615335",31-12-2009,73.615335
4172,7,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Homeshopping,2,000 litres,2010,"Friday, 31 December 2010","0,064799121",31-12-2010,64.799121
4173,7,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Homeshopping,2,000 litres,2011,"Saturday, 31 December 2011","0,062446899",31-12-2011,62.446899
4174,7,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Homeshopping,2,000 litres,2012,"Monday, 31 December 2012","0,059830273",31-12-2012,59.830273000000005
4175,7,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Homeshopping,2,000 litres,2013,"Tuesday, 31 December 2013","0,058263256",31-12-2013,58.263256
4176,7,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Homeshopping,2,000 litres,2014,"Wednesday, 31 December 2014","0,055817032",31-12-2014,55.817032000000005
4177,7,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Homeshopping,2,000 litres,2015,"Thursday, 31 December 2015","0,047301925",31-12-2015,47.301925000000004
4178,7,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Homeshopping,2,000 litres,2016,"Saturday, 31 December 2016","0,045741276",31-12-2016,45.741276
4179,7,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Homeshopping,2,000 litres,2017,"Sunday, 31 December 2017","0,039560178",31-12-2017,39.560178
4180,7,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Homeshopping,2,000 litres,2018,"Monday, 31 December 2018","0,038017215",31-12-2018,38.017215
4181,7,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Homeshopping,2,000 litres,2019,"Tuesday, 31 December 2019","0,036718772",31-12-2019,36.718771999999994
4182,7,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Homeshopping,2,000 litres,2020,"Thursday, 31 December 2020","0,044050029",31-12-2020,44.050028999999995
4183,7,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Homeshopping,2,000 litres,2021,"Friday, 31 December 2021","0,046255203",31-12-2021,46.255203
4184,7,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Homeshopping,2,million litres,2007,"Monday, 31 December 2007","219,4065054",31-12-2007,219406505.39999998
4185,7,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Homeshopping,2,million litres,2008,"Wednesday, 31 December 2008","208,507274",31-12-2008,208507274.0
4186,7,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Homeshopping,2,million litres,2009,"Thursday, 31 December 2009","201,3497036",31-12-2009,201349703.6
4187,7,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Homeshopping,2,million litres,2010,"Friday, 31 December 2010","191,9259451",31-12-2010,191925945.1
4188,7,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Homeshopping,2,million litres,2011,"Saturday, 31 December 2011","192,6284568",31-12-2011,192628456.8
4189,7,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Homeshopping,2,million litres,2012,"Monday, 31 December 2012","189,4141838",31-12-2012,189414183.79999998
4190,7,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Homeshopping,2,million litres,2013,"Tuesday, 31 December 2013","186,9710442",31-12-2013,186971044.2
4191,7,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Homeshopping,2,million litres,2014,"Wednesday, 31 December 2014","183,3445211",31-12-2014,183344521.1
4192,7,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Homeshopping,2,million litres,2015,"Thursday, 31 December 2015","176,4400212",31-12-2015,176440021.2
4193,7,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Homeshopping,2,million litres,2016,"Saturday, 31 December 2016","170,5373855",31-12-2016,170537385.5
4194,7,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Homeshopping,2,million litres,2017,"Sunday, 31 December 2017","165,5560641",31-12-2017,165556064.1
4195,7,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Homeshopping,2,million litres,2018,"Monday, 31 December 2018","160,4430998",31-12-2018,160443099.8
4196,7,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Homeshopping,2,million litres,2019,"Tuesday, 31 December 2019","151,2293913",31-12-2019,151229391.3
4197,7,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Homeshopping,2,million litres,2020,"Thursday, 31 December 2020","142,9583889",31-12-2020,142958388.89999998
4198,7,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Homeshopping,2,million litres,2021,"Friday, 31 December 2021","133,2906332",31-12-2021,133290633.2
4199,1,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Vending,2,million litres,2007,"Monday, 31 December 2007","198,6169663",31-12-2007,198616966.3
4200,1,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Vending,2,million litres,2008,"Wednesday, 31 December 2008","192,6303459",31-12-2008,192630345.9
4201,1,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Vending,2,million litres,2009,"Thursday, 31 December 2009","102,3750174",31-12-2009,102375017.4
4202,1,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Vending,2,million litres,2010,"Friday, 31 December 2010","98,28972429",31-12-2010,98289724.28999999
4203,1,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Vending,2,million litres,2011,"Saturday, 31 December 2011","84,0955146",31-12-2011,84095514.6
4204,1,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Vending,2,million litres,2012,"Monday, 31 December 2012","79,73753667",31-12-2012,79737536.67
4205,1,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Vending,2,million litres,2013,"Tuesday, 31 December 2013","55,70538632",31-12-2013,55705386.32
4206,1,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Vending,2,million litres,2014,"Wednesday, 31 December 2014","56,56122215",31-12-2014,56561222.15
4207,1,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Vending,2,million litres,2015,"Thursday, 31 December 2015","54,36071276",31-12-2015,54360712.76
4208,1,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Vending,2,million litres,2016,"Saturday, 31 December 2016","53,75269332",31-12-2016,53752693.32
4209,1,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Vending,2,million litres,2017,"Sunday, 31 December 2017","51,04306753",31-12-2017,51043067.53
4210,1,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Vending,2,million litres,2018,"Monday, 31 December 2018","48,88382799",31-12-2018,48883827.99
4211,1,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Vending,2,million litres,2019,"Tuesday, 31 December 2019","47,33202977",31-12-2019,47332029.769999996
4212,1,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Vending,2,million litres,2020,"Thursday, 31 December 2020","45,6159505",31-12-2020,45615950.5
4213,1,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Vending,2,million litres,2021,"Friday, 31 December 2021","43,95540041",31-12-2021,43955400.410000004
4214,1,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Vending,2,000 litres,2007,"Monday, 31 December 2007","19,24082815",31-12-2007,19240.828149999998
4215,1,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Vending,2,000 litres,2008,"Wednesday, 31 December 2008","20,55580966",31-12-2008,20555.809660000003
4216,1,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Vending,2,000 litres,2009,"Thursday, 31 December 2009","11,93366287",31-12-2009,11933.662869999998
4217,1,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Vending,2,000 litres,2010,"Friday, 31 December 2010","11,55288378",31-12-2010,11552.88378
4218,1,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Vending,2,000 litres,2011,"Saturday, 31 December 2011","9,624209219",31-12-2011,9624.209219
4219,1,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Vending,2,000 litres,2012,"Monday, 31 December 2012","9,344564691",31-12-2012,9344.564691
4220,1,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Vending,2,000 litres,2013,"Tuesday, 31 December 2013","6,905297134",31-12-2013,6905.2971339999995
4221,1,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Vending,2,000 litres,2014,"Wednesday, 31 December 2014","7,501046786",31-12-2014,7501.046786
4222,1,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Vending,2,000 litres,2015,"Thursday, 31 December 2015","7,633362127",31-12-2015,7633.362126999999
4223,1,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Vending,2,000 litres,2016,"Saturday, 31 December 2016","7,224765655",31-12-2016,7224.765654999999
4224,1,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Vending,2,000 litres,2017,"Sunday, 31 December 2017","7,592158003",31-12-2017,7592.158003
4225,1,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Vending,2,000 litres,2018,"Monday, 31 December 2018","8,012393874",31-12-2018,8012.393874
4226,1,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Vending,2,000 litres,2019,"Tuesday, 31 December 2019","8,412496185",31-12-2019,8412.496185
4227,1,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Vending,2,000 litres,2020,"Thursday, 31 December 2020","9,314661088",31-12-2020,9314.661087999999
4228,1,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Vending,2,000 litres,2021,"Friday, 31 December 2021","10,0728007",31-12-2021,10072.8007
4229,1,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Vending,2,million litres,2007,"Monday, 31 December 2007","12,15773348",31-12-2007,12157733.479999999
